term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
its,-0.08756106,0.11598868,0.02294377,0.06380904,-0.33421195,0.24185875,-0.06317814,0.23479915,-0.19458126,0.00855301,-0.09849336,-0.01605974,0.08401894,0.09457104,-0.093196906,0.035301737,0.12393391,-0.15651092,-0.055874486,0.17019925,0.04119735,-0.14484179,-0.087292284,0.24391337,0.23409197,0.044460613,-0.080229744,0.051038623,-0.13946725,-0.13576967,-0.066385284,-0.2520418,-0.11031507,-0.011503,-0.03064833,0.085820526,0.22149986,-0.17542213,0.115633585,0.084689565,-0.007655339,0.020790476,0.25550184,-0.08961627,-0.02305256,0.047626242,0.016703129,0.03388179,0.068315156,0.08020805,-0.035485953,-0.38961384,-0.18816464,0.101153664,0.11012112,-0.066940606,0.03302963,0.1254689,-0.08121026,0.18751453,0.012320866,-0.03146025,-0.3289057,0.097756594,0.10026638,0.006897657,-0.008562642,0.033026826,-0.23622411,-0.0296026,0.07169926,-0.15765683,-0.13046224,-0.1364811,0.04351133,-0.1552965,0.044814743,-0.022394042,-0.1490544,-0.23827715,-0.10460129,0.15780048,-0.11032458,0.040003065,-0.24842577,-0.047064427,-0.2326414,-0.23310016,-0.04727553,0.05407721,-0.15918906,0.17217034,0.08395521,-0.003820921,-0.0052756444,-0.011098124,0.03512007,-0.0085825,-0.06656401,-0.12519985
though,-0.05165219,0.08433694,0.034341548,0.1610333,-0.13066296,0.15845415,-0.012867012,0.094714195,-0.20859075,0.11659037,-0.1415041,0.037827883,0.13570191,0.21521594,-0.15009695,-0.11619,0.102676086,-0.20930201,-0.24413766,0.13361038,0.0753273,-0.095533706,-0.08342502,0.19011064,0.27495107,-0.058977637,-0.057493996,0.04433901,-0.11106016,-0.13587314,-0.027221635,-0.15454349,-0.09297901,0.021017985,-0.0057826717,0.1884293,0.09940963,-0.2041394,0.06873538,0.059212606,0.017180236,-0.032993205,0.21038729,0.019299734,0.003472367,0.097632684,0.05970955,0.067539796,0.15460952,-0.021692054,-0.01889221,-0.41310075,-0.0373192,0.043907378,0.115725026,-0.10469723,-0.099376254,0.030176518,-0.08258578,0.10986111,-0.08422399,-0.20325427,-0.33100912,-0.0632246,0.05612889,0.06471755,-0.0144848265,-0.027672095,-0.11140447,-0.024154384,-0.029149698,-0.20991834,-0.2517291,-0.09138542,0.038748566,-0.115220495,0.10066158,0.08369109,-0.14762773,-0.21978979,-0.06438632,0.016407344,-0.06983967,0.08337594,-0.2952438,0.049814314,-0.23157206,-0.26684204,-0.11167767,0.041501015,-0.18065706,0.05860121,0.06439986,-0.09022561,0.031523183,0.030782692,0.074353434,-0.022862496,-0.09109279,-0.123486094
niichan,-0.00985427,0.043425325,-0.0045950646,0.086494334,-0.18007128,0.1114199,-0.04840533,0.08294567,-0.17312382,0.07291913,-0.11263223,0.01572356,0.12699345,0.18168853,-0.1530164,-0.0906801,0.11050554,-0.1546028,-0.17168862,0.07026151,0.07675771,-0.096628845,-0.08013779,0.19334029,0.22560146,-0.024352333,-0.1174565,0.03613812,-0.12720108,-0.076041356,-0.08797279,-0.15026133,-0.124181226,-0.0070446837,-0.021413695,0.13354312,0.10750627,-0.17425129,0.07270226,0.089936785,0.0127533935,-0.09298348,0.17817686,-0.013683856,0.0066776928,0.12686983,0.04652753,0.06453743,0.11635233,0.018917993,-0.08320609,-0.3184088,-0.084155075,0.06627574,0.101175204,-0.03986452,-0.086860664,-0.005751119,-0.107214466,0.120437294,-0.07216908,-0.111324795,-0.303596,-0.023993403,0.052230086,0.048173103,-0.01983444,-0.078293696,-0.111122936,0.003472977,-0.012008739,-0.14389004,-0.19319808,-0.07128653,-0.03663846,-0.097327575,0.020705273,-0.021404196,-0.11646869,-0.23805244,-0.10057094,0.014775317,-0.07104659,0.11663652,-0.19915026,0.06841056,-0.1666457,-0.24412149,-0.07778225,0.054557458,-0.112500235,0.10991692,0.11504872,-0.08987025,0.02293122,0.0061568012,0.056022972,-0.007496404,-0.0702966,-0.1392281
burn,-0.039660547,0.09495718,-0.018522315,0.11392655,-0.27982238,0.24023823,-0.04231937,0.16337496,-0.19978933,0.02358992,-0.1114291,0.0038112656,0.08558116,0.16381533,-0.15328556,0.022573022,0.1195152,-0.1759837,-0.16867618,0.17357455,0.042746358,-0.18415688,-0.07465543,0.22492345,0.23910786,-0.0031820147,-0.047397237,0.04810656,-0.12829822,-0.14827019,-0.07400991,-0.20821483,-0.14272444,-0.00682348,-0.0010075379,0.11252797,0.17318021,-0.14823443,0.09219859,0.05661988,0.029647248,-0.03675688,0.24166578,-0.035110053,-0.035713878,0.09801914,0.024970837,0.060083408,0.10395011,0.015242936,-0.013750435,-0.3688519,-0.13548818,0.08625825,0.08828652,-0.08746695,-0.05112219,0.06472632,-0.064753965,0.13328363,-0.052610066,-0.13343766,-0.33429497,0.010669497,0.080767825,0.010763552,0.024359416,-0.06978167,-0.19656198,-0.025157828,0.01942226,-0.17060244,-0.1882799,-0.11471875,0.0025942624,-0.12751576,0.01768039,0.026838545,-0.13953386,-0.2188326,-0.07805039,0.11227427,-0.10988365,0.10077735,-0.21919549,0.03232225,-0.23273401,-0.23366909,-0.08061154,0.03741171,-0.12795565,0.12743244,0.1282323,-0.04478768,0.04890675,0.008951366,0.058306973,0.00061766873,-0.062789306,-0.12037084
tomorrow,-0.009747429,0.02465741,-0.016776206,0.04307161,-0.22641627,0.16424072,-0.038553763,0.14411768,-0.213908,0.032789238,-0.12000005,0.017897524,0.12493795,0.17693563,-0.1898361,-0.06626895,0.14198904,-0.14940423,-0.20176342,0.08692605,0.09216186,-0.13159876,-0.07077708,0.19588852,0.2322942,0.008217345,-0.12438919,0.07678435,-0.16137367,-0.10041148,-0.08168315,-0.15437935,-0.122616746,-0.030851822,-0.016372148,0.1325634,0.09510247,-0.17398328,0.058290195,0.071921736,0.0038475613,-0.07593907,0.21038598,-0.030550854,-0.013521102,0.12002233,0.048934553,0.07850389,0.08939727,0.053492766,-0.083837226,-0.36717665,-0.10127448,0.0733706,0.08408227,-0.07151297,-0.07360781,0.009419875,-0.10011778,0.1310368,-0.09200388,-0.11842751,-0.32119668,-0.016562944,0.0644646,0.039181426,-0.024525296,-0.086060494,-0.16206512,0.00051641033,-0.0062254895,-0.1513496,-0.16660827,-0.08161731,-0.04109044,-0.14859623,0.009288077,-0.022431597,-0.13371766,-0.2409441,-0.084197335,0.030378738,-0.10588285,0.14100705,-0.20337607,0.046682727,-0.1707584,-0.2375647,-0.0649002,0.06952964,-0.112027586,0.14904286,0.10006922,-0.08716819,0.05081238,0.000613039,0.057157587,-0.013474325,-0.050183635,-0.123275295
terrible,-0.003664133,0.059996743,0.013304368,0.065824345,-0.16105823,0.17285933,-0.023462275,0.12649354,-0.16957021,0.08395871,-0.100070134,0.0016136924,0.06848566,0.11862896,-0.116620965,-0.080612645,0.13637789,-0.17224082,-0.13245623,0.12440339,0.080596924,-0.11945669,-0.08697427,0.20996287,0.2539367,-0.04426671,-0.069533214,0.028131833,-0.13485563,-0.05814987,-0.03949856,-0.20296387,-0.07711072,0.0120267365,-0.062005635,0.19254376,0.14845346,-0.19216557,0.13426125,0.022614645,0.031203058,-0.016432015,0.22815178,-0.015002639,0.02182155,0.09920424,-0.004455622,0.075017,0.18925308,-0.037527807,-0.021266757,-0.33345297,-0.056669507,0.080668844,0.11910012,-0.03948835,-0.06903708,0.031519853,-0.061241057,0.14933755,-0.053691804,-0.09809362,-0.31302863,-0.054236,0.10701876,0.061000418,-0.023972638,-0.046617005,-0.07912439,-0.018193964,-0.01034199,-0.1572587,-0.19797416,-0.11822324,0.029396178,-0.06971525,0.062379416,-0.007879607,-0.16648372,-0.16846661,-0.09800637,0.033900235,-0.12099185,0.05915183,-0.27091178,-0.000962804,-0.25061265,-0.29282495,-0.13613869,0.051084444,-0.12250858,0.06280551,0.055577435,-0.0634129,0.070396975,-0.00819841,0.10371383,-0.042234674,-0.103008196,-0.12936504
shoot,-0.050709095,0.011033124,-0.02996173,0.15195271,-0.14200321,0.07995307,-0.030559884,0.037575167,-0.18609081,0.10002588,-0.14780918,0.0049824715,0.16904393,0.22557259,-0.17673413,-0.1091985,0.083249964,-0.14979316,-0.21506174,0.0588626,0.083194524,-0.05563414,-0.099119596,0.1645242,0.21606816,0.038834438,-0.14012885,-0.011663466,-0.10150579,-0.047947515,-0.08490668,-0.14616786,-0.12756084,0.009010342,0.039684907,0.17546307,0.07189638,-0.22797401,0.023352023,0.104289904,0.072372854,-0.098294035,0.22565186,-0.01735046,0.017341645,0.15214768,0.05059902,0.016996507,0.12518343,-0.012952415,-0.077308774,-0.362476,-0.037466325,0.077889465,0.120401666,-0.047527403,-0.07261824,0.031722873,-0.13708001,0.15799507,-0.06634383,-0.15187742,-0.33562195,-0.055681404,0.08125302,0.06307617,0.03263324,-0.07563725,-0.07126053,0.011591585,-0.08306981,-0.15842864,-0.21773036,-0.053815603,-0.021415627,-0.15743256,0.026077094,0.01983765,-0.12303752,-0.24651222,-0.05485768,0.0070801866,-0.027931416,0.08902343,-0.19750318,0.064029045,-0.15668567,-0.28353846,-0.13599357,0.027882207,-0.077412,0.11722392,0.09521289,-0.10413527,-0.0032042924,0.06377741,0.0402969,-0.014763743,-0.06342074,-0.104324214
minute,0.027699308,-0.011563934,-0.029306576,0.020959185,-0.16898565,0.07513694,-0.109284826,0.098704614,-0.19548322,0.09096541,-0.14817987,0.010298188,0.10294176,0.1571056,-0.18278915,-0.1358623,0.16002633,-0.14919443,-0.21866047,0.03588062,0.074559234,-0.09633257,-0.0474263,0.1872868,0.26020953,0.0012451477,-0.16783014,0.03211254,-0.1817404,-0.016871246,-0.13578302,-0.16053881,-0.15301466,-0.049281135,-0.09030043,0.17198953,0.10843189,-0.23992747,0.1366533,0.11497973,0.009587975,-0.1112803,0.17509523,-0.034500334,-0.0036055197,0.15655175,0.026655385,0.070297584,0.15986513,-0.053249124,-0.10002673,-0.29746982,-0.08003233,0.09404877,0.06975112,0.009845684,-0.115859,-0.059338603,-0.07470611,0.18400012,-0.08393781,-0.0682272,-0.31928334,-0.08397326,0.11552459,0.05782546,-0.045526296,-0.13324594,-0.062351204,0.0028283903,-0.044696208,-0.105256066,-0.18205069,-0.061019372,-0.057345714,-0.1293681,-0.00031238666,-0.07894386,-0.13789009,-0.28760734,-0.10733162,-0.04530279,-0.09871894,0.16528566,-0.1525617,0.06794458,-0.1290671,-0.27708092,-0.14372623,0.05444662,-0.0665658,0.112332575,0.16301902,-0.11514472,0.04032022,-0.013605822,0.08252664,-0.0090486705,-0.052012198,-0.19277665
chihiro,-0.022712592,0.032683343,0.026237767,0.093895905,-0.15398589,0.048279062,-0.07519595,0.05319369,-0.2033016,0.07147952,-0.15970454,0.060229063,0.16865945,0.1813148,-0.16375226,-0.14963497,0.11567227,-0.16218442,-0.1928044,0.05138071,0.061157424,-0.032942776,-0.12781692,0.15152046,0.2745801,0.0128641,-0.17472814,0.02093386,-0.116480894,-0.023449387,-0.08961574,-0.13531508,-0.10763018,0.030357262,-0.018599896,0.1462986,0.06924495,-0.22502865,0.04918176,0.1093127,-0.011183743,-0.114538446,0.20383944,0.0043800566,0.04189918,0.11530322,0.061665557,0.06337436,0.13956025,-0.05053334,-0.106277324,-0.3660067,-0.07723518,0.025428126,0.07788239,-0.016975764,-0.12658244,0.0052456264,-0.090809755,0.18347847,-0.0977135,-0.109656215,-0.37214082,-0.057541717,0.03074304,0.05227213,-0.010380879,-0.0806067,-0.10126459,0.026186248,-0.079881914,-0.1181298,-0.24916059,-0.029247103,-0.029052427,-0.15814316,0.030547557,-0.04241256,-0.104118176,-0.29028067,-0.09133323,-0.039118517,-0.06016891,0.13527197,-0.19013524,0.06797118,-0.1357717,-0.2916562,-0.10248537,0.059851833,-0.15168276,0.15138829,0.116811946,-0.13260032,-0.041715965,0.04778142,0.04092028,0.008204013,-0.055538643,-0.13978939
l,-0.1503833,0.045187917,-0.04236702,0.06649377,-0.18753558,0.12409387,-0.036597777,0.1203443,-0.0412699,0.09744061,-0.037317254,-0.012054221,0.07834082,0.023535281,-0.028250424,0.019575158,0.06859526,-0.028312277,0.020991819,0.0026482376,0.09770824,-0.046925962,-0.16654398,0.1864805,0.18708333,0.07068909,-0.1149182,-0.009119886,-0.0668935,-0.0817184,-0.07901119,-0.21666946,-0.0289689,0.04265047,-0.05126242,0.121234074,0.18096815,-0.17544125,0.02506016,0.07997908,0.017734693,0.044982653,0.18281318,-0.07075262,0.023212058,0.083022475,0.045272186,-0.00010325272,0.103725746,0.06521061,-0.07225443,-0.29662228,-0.14191264,0.08377469,0.09767614,-0.0042708027,0.06625246,0.16502766,-0.10913009,0.18284519,0.01638729,0.024619255,-0.21205656,0.09939092,0.07388072,-0.0024507619,0.053750888,0.014030935,-0.22996293,-0.009820877,-0.0032586555,-0.15227722,-0.120349474,-0.070065275,0.004992583,-0.13970281,0.0024446289,-0.06918221,-0.1119097,-0.17105944,-0.103654206,0.09896936,-0.041492015,-0.056178268,-0.23058191,-0.08012036,-0.12642412,-0.13431303,-0.10359269,-0.003959667,-0.0036765493,0.1309663,0.01568532,0.03466056,-0.014634508,-0.019953804,0.018380994,0.00041392434,-0.07907581,-0.043266866
li,-0.202444,0.05294584,-0.03529298,0.110366024,-0.19102648,0.09798441,-0.050918054,0.096684076,-0.07723923,0.08101506,-0.067887686,-0.034364354,0.09708006,0.033135187,-0.010305086,-0.014806039,0.060674395,-0.033015344,0.0028214126,0.017810205,0.09490316,0.010537382,-0.17630005,0.15349966,0.18019041,0.08639946,-0.12949374,-0.040190924,-0.051812205,-0.06714493,-0.085746,-0.17417634,-0.018785823,0.04687318,-0.03023146,0.113620125,0.11688053,-0.20321609,0.0062613944,0.12991624,-0.01601022,0.04511953,0.21121982,-0.044246983,0.046475783,0.053276133,0.07600802,0.017163606,0.08270007,0.08371593,-0.071023956,-0.29510686,-0.12060598,0.054885335,0.07831244,0.018577965,0.080605745,0.15572582,-0.14085348,0.21638376,-0.015905293,0.02492088,-0.21017927,0.08030826,0.03229413,0.020887697,0.073426425,0.017185368,-0.19818273,-0.00795014,0.018505389,-0.18168317,-0.14994341,-0.067356706,0.018020768,-0.16329896,-0.003640467,-0.05178297,-0.09804056,-0.2116479,-0.10641843,0.10755388,-0.052897874,-0.08584109,-0.21353394,-0.10322102,-0.10071606,-0.16939811,-0.09355533,-0.004816648,-0.022590416,0.13562344,-0.022578537,0.035784386,-0.055801347,0.0088281,-0.023789816,-0.011070703,-0.06628084,-0.020957759
porco,-0.019355342,0.06571775,0.0015914263,0.091043,-0.20861292,0.12318443,-0.05852988,0.10167345,-0.15479226,0.07574799,-0.13571316,0.022611978,0.09380017,0.13602005,-0.1486204,-0.09091865,0.1382775,-0.15526162,-0.14580594,0.09678867,0.07187243,-0.09612629,-0.09129676,0.20694523,0.25199202,-0.03537214,-0.099225976,0.024511153,-0.14521863,-0.072148405,-0.06314693,-0.18487984,-0.11339281,0.0012696639,-0.018544897,0.1426539,0.11431357,-0.16666788,0.09685401,0.08424328,0.017764807,-0.052652277,0.18606177,-0.02331879,-0.012788684,0.09274133,0.04678616,0.06703451,0.13840096,-0.008485657,-0.02836397,-0.33749497,-0.08419425,0.051928613,0.08172303,-0.039103884,-0.06805925,0.0076485355,-0.077286795,0.13937764,-0.037714045,-0.09983087,-0.33206454,-0.021341378,0.06987651,0.0636667,-0.023218477,-0.054912712,-0.12761852,-0.02032999,0.0020147888,-0.15361744,-0.20893511,-0.09262977,0.020096155,-0.113749646,0.02819007,-0.0047708657,-0.1294769,-0.24764466,-0.10072149,0.017449997,-0.08106629,0.07956007,-0.21348305,0.03033752,-0.18502413,-0.25303668,-0.09370304,0.04487346,-0.12726267,0.1031203,0.09118196,-0.07189397,0.02156796,0.006181216,0.07113267,-0.008565133,-0.097686246,-0.11519837
madam,-0.06256719,0.068558,-0.003973722,0.08789342,-0.18970858,0.13099284,-0.05680709,0.116422884,-0.16084325,0.096820176,-0.124794506,0.027376503,0.10067735,0.1214249,-0.111773245,-0.086988,0.1283356,-0.1559904,-0.14104356,0.093979895,0.070899,-0.09976487,-0.1231741,0.18235044,0.26445058,-0.015613293,-0.08843979,0.021464791,-0.12419604,-0.07584985,-0.08769715,-0.1920956,-0.10594868,-0.0066243946,-0.04072459,0.17583133,0.12126074,-0.20546852,0.094978176,0.061664604,0.008836885,-0.029641826,0.18682882,-0.032111924,-0.005773615,0.086495616,0.055558458,0.06633882,0.15134998,0.006306742,-0.04215665,-0.33849183,-0.06930938,0.0519759,0.11467421,-0.017829586,-0.046264686,0.009636165,-0.1020258,0.14984557,-0.07943552,-0.13196266,-0.30655155,-0.03762616,0.09028157,0.059984524,-0.03554701,-0.057583205,-0.1357439,-0.022835655,-0.017116409,-0.18451725,-0.22160636,-0.1001033,0.015306573,-0.10391953,0.02435489,-0.012848425,-0.16093118,-0.24897502,-0.12285262,0.03173598,-0.10352012,0.063568465,-0.2314112,0.037181243,-0.19642724,-0.26171377,-0.10565248,0.03121817,-0.08746504,0.113511644,0.097110055,-0.058719903,0.021236677,-0.015109187,0.08972062,-0.032094784,-0.102167614,-0.11383629
sister,-0.08626212,0.108203255,0.0073684105,0.14363125,-0.14319913,0.0738139,-0.044873953,0.07395996,-0.16007458,0.1613269,-0.1610751,0.050931342,0.1425356,0.12989934,-0.16118485,-0.122036114,0.11771488,-0.18494615,-0.19491182,0.10342851,0.058606543,-0.042574033,-0.17673711,0.18843266,0.2928213,-0.03774417,-0.0981167,0.030539548,-0.087401904,-0.11239306,-0.12341475,-0.16089752,-0.09692692,0.019155374,-0.016614782,0.18254405,0.12609749,-0.18622132,0.05715699,0.0680398,-0.033372995,-0.07603688,0.15703408,0.03944313,-0.019078752,0.09791963,0.09896993,0.042731117,0.14254859,-0.045656063,-0.054180507,-0.33146554,-0.067732655,0.019622194,0.08411972,-0.060764246,-0.07402284,-0.04058731,-0.08944832,0.14786302,-0.086733446,-0.18661083,-0.36508685,-0.033950925,0.018827291,0.08063109,-0.049759798,-0.045209173,-0.12654324,0.008663673,-0.00796154,-0.15964876,-0.2604444,-0.048592325,-0.01849569,-0.13285671,0.043826353,0.041388366,-0.12047716,-0.30375564,-0.1297038,-0.043160908,-0.061395247,0.08546268,-0.2599045,0.08824989,-0.15692559,-0.27439806,-0.13433453,0.022223413,-0.16354634,0.12036368,0.124723315,-0.12380489,-0.03076537,0.018683033,0.07128628,0.029006196,-0.10232839,-0.14746058
cut,-0.009482,0.053153723,-0.006918098,0.1053611,-0.23542129,0.12057569,-0.06670172,0.12094391,-0.18641056,0.056007944,-0.1322529,0.03485084,0.08446564,0.171857,-0.16312042,-0.08772942,0.14727005,-0.16958092,-0.16002983,0.10731975,0.09735005,-0.07548278,-0.07619067,0.19628489,0.24470048,-0.0076274723,-0.13514452,0.029872525,-0.1409013,-0.10007342,-0.09972553,-0.17598158,-0.10582091,-0.033852488,-0.035271954,0.12031577,0.12807237,-0.18553814,0.07544547,0.10509092,-0.01228433,-0.053283405,0.20698833,-0.021712966,0.003942968,0.09403822,0.07672803,0.0932773,0.096270576,-0.009956853,-0.09109988,-0.3560825,-0.09932629,0.06458865,0.06763448,-0.03094854,-0.06554424,0.031697232,-0.060758635,0.15583724,-0.02754549,-0.059922334,-0.3615364,0.014009934,0.06060556,0.07313987,-0.023391865,-0.06234988,-0.16610847,0.049211793,-0.023356939,-0.11688117,-0.1628599,-0.08952096,-0.018230246,-0.13869931,0.0022025795,-0.043199178,-0.10678006,-0.28651935,-0.12658803,0.033154458,-0.07550496,0.11962779,-0.19577497,0.011832538,-0.1271011,-0.23590326,-0.098488525,0.027698642,-0.15953684,0.15385062,0.11252705,-0.09274817,0.024891637,0.030989768,0.016331157,0.0078116436,-0.049789127,-0.15228187
land,-0.061131354,0.124057524,0.026073964,0.06986162,-0.311237,0.24209395,-0.036043543,0.21172151,-0.19749035,0.044557497,-0.073297195,0.0023367573,0.06266614,0.102439545,-0.098536536,0.0318158,0.12075091,-0.17037131,-0.06088446,0.1911416,0.042717405,-0.14874965,-0.09221705,0.24664623,0.24628362,0.018131465,-0.081170455,0.04382173,-0.14474028,-0.15323254,-0.05695362,-0.24655409,-0.083377734,-0.022626555,-0.030593153,0.07909882,0.21382076,-0.1519782,0.14302984,0.09146365,-0.010860703,0.04004905,0.27392888,-0.08467416,-0.0439744,0.03723193,0.027109558,0.036693864,0.0838077,0.05525631,0.0036468327,-0.40066785,-0.15756175,0.0935067,0.11159797,-0.0728218,0.038225785,0.13095032,-0.06120827,0.16429952,0.019967357,-0.040369373,-0.3496579,0.06708059,0.09883157,0.017093552,0.0041165208,0.05243219,-0.2638041,-0.030682614,0.09557417,-0.14442268,-0.12029805,-0.17429265,0.07161499,-0.14943337,0.06383506,0.027749527,-0.1541725,-0.21223907,-0.10082444,0.13971496,-0.118115254,0.031570684,-0.2696826,-0.063015684,-0.24036881,-0.21373539,-0.07647311,0.04622955,-0.17500836,0.13043182,0.075708725,0.015327022,0.00709723,-0.007911426,0.03643819,-0.013783385,-0.07618376,-0.123093806
together,0.028272634,0.047200393,0.0023397487,0.07723544,-0.21827511,0.17460306,-0.032864995,0.1286518,-0.21442065,0.03277364,-0.13097852,0.023749027,0.124381706,0.19536188,-0.18552613,-0.08187161,0.14802492,-0.18314822,-0.21229772,0.12136327,0.089948,-0.12877391,-0.057640105,0.21435872,0.23362592,-0.008810276,-0.09191234,0.06724296,-0.14984691,-0.09039192,-0.047814064,-0.16909224,-0.14791913,-0.020802625,-0.017148737,0.15210347,0.1233203,-0.17855771,0.08057855,0.059660546,0.024514835,-0.08001896,0.22847037,-0.022441188,-0.020745521,0.14216462,0.0059424723,0.08852763,0.1463274,-0.007817386,-0.05033435,-0.36806947,-0.06600302,0.07846927,0.09347158,-0.08852197,-0.11346006,0.021693246,-0.09265835,0.122176595,-0.08541841,-0.1399714,-0.34396484,-0.038006816,0.09117676,0.04826763,-0.023311455,-0.105025955,-0.10277178,-0.007907963,-0.03750231,-0.14708567,-0.1968241,-0.095022686,-0.020557074,-0.094598725,0.021679603,-0.010904918,-0.12776081,-0.22305763,-0.05566072,0.019329078,-0.12166555,0.15262221,-0.22327164,0.064525254,-0.20428091,-0.2605975,-0.09276326,0.06745991,-0.13724434,0.11736307,0.11682255,-0.09357041,0.06079117,-0.003227901,0.084220365,-0.025393758,-0.07086265,-0.1483595
wanted,-0.024748182,0.075129315,0.020093499,0.12232939,-0.15193763,0.08502118,-0.055439923,0.06226437,-0.20811506,0.11947055,-0.16436589,0.06892152,0.12855451,0.2053588,-0.2223472,-0.11434642,0.14316748,-0.20794357,-0.28860158,0.11506768,0.09430488,-0.103023455,-0.122639075,0.19397818,0.27255508,-0.053731333,-0.104408614,0.06423721,-0.12410322,-0.11861509,-0.09785567,-0.15527155,-0.116197966,-0.0014729487,-0.008699814,0.18648943,0.10027452,-0.1604222,0.050774273,0.068304524,-0.015491992,-0.07953788,0.16463903,0.054534223,-0.010549818,0.12928689,0.09574316,0.07391992,0.13055557,-0.024169398,-0.057798333,-0.3504588,-0.037274566,0.02774942,0.0797343,-0.075805,-0.13697664,-0.033239648,-0.08155102,0.10185432,-0.10229131,-0.13966413,-0.36016065,-0.0772509,-0.0025238148,0.10584329,-0.0314164,-0.08405112,-0.10392335,0.024042884,-0.012899035,-0.16066746,-0.2469141,-0.063672245,-0.039651733,-0.10126249,0.02745087,0.01912701,-0.09018312,-0.28954765,-0.11981072,-0.069488145,-0.048732,0.15573037,-0.23596002,0.10132357,-0.14549638,-0.27746782,-0.10867136,0.034283083,-0.17413436,0.10141892,0.111114234,-0.15942943,0.04127482,0.040099856,0.05801351,0.020107644,-0.063162126,-0.14826079
believe,-0.011153396,0.03714613,0.017869448,0.103276424,-0.13762726,0.112750664,-0.05565333,0.059278086,-0.20778239,0.109023824,-0.15733317,0.068432644,0.12766732,0.20480862,-0.20639172,-0.12606965,0.12352496,-0.18619752,-0.23503841,0.10535217,0.071848884,-0.08378852,-0.11729829,0.18190494,0.2711654,-0.04945737,-0.10717147,0.042330805,-0.13697952,-0.10549456,-0.059040643,-0.14863656,-0.11088541,0.018454812,-0.034341604,0.18372518,0.056285106,-0.18412437,0.05932728,0.08265984,0.011767439,-0.09940941,0.18336754,0.02312616,0.022757566,0.11827356,0.074587464,0.0883049,0.15225816,-0.050949216,-0.04238192,-0.38160065,-0.031069662,0.033045802,0.07764677,-0.056265358,-0.12919612,-0.026907485,-0.06638614,0.12852032,-0.093566045,-0.15030344,-0.34936684,-0.08709381,0.051852204,0.09807818,-0.01678164,-0.08037618,-0.08952172,0.004553096,-0.042801224,-0.1506166,-0.2489134,-0.08623344,-0.00064462225,-0.10976823,0.060194198,0.028199313,-0.12343675,-0.24991447,-0.07933734,-0.046771515,-0.075835526,0.12438918,-0.22924945,0.08543286,-0.17747225,-0.29080456,-0.1097489,0.045072813,-0.16056357,0.089573875,0.10104972,-0.11514315,0.027761644,0.02758263,0.042094048,-0.024587497,-0.095114574,-0.13328287
quite,-0.07045131,0.09222743,0.013584091,0.09778753,-0.17520599,0.14934519,-0.041361492,0.10783424,-0.15268604,0.10650585,-0.08476531,0.028336894,0.07442657,0.11302038,-0.12608291,-0.07047927,0.13822599,-0.16438657,-0.13524474,0.12127344,0.085229844,-0.09349475,-0.11903026,0.20608263,0.26712132,-0.04260425,-0.07524713,0.024324445,-0.12636997,-0.097424105,-0.06765824,-0.1871159,-0.06110485,0.016892493,-0.056622356,0.16006848,0.13218111,-0.17960377,0.09982231,0.054142926,0.0010620632,-0.015300602,0.1769852,-0.012153854,0.005776388,0.058372304,0.04500934,0.046205875,0.13930967,-0.0013123649,-0.021791982,-0.32857054,-0.082328744,0.035563376,0.10312801,-0.042218488,-0.025658429,0.017775837,-0.06381021,0.12918185,-0.058728777,-0.106443495,-0.297989,-0.018910455,0.06398798,0.077079974,-0.039091457,-0.0057444647,-0.14219022,-0.02819373,0.015440115,-0.17157854,-0.19131172,-0.11309962,0.03696943,-0.10344022,0.051029466,0.02365179,-0.15994006,-0.22391826,-0.10541706,0.024577914,-0.089327455,0.029566497,-0.26579696,0.015914205,-0.20601276,-0.24794123,-0.098473266,0.040681742,-0.13980278,0.07415777,0.07118858,-0.07645774,0.025107594,0.0018635422,0.06970105,-0.011179327,-0.09750672,-0.12270949
