film_name,term_str,n
grave_of_the_fireflies,wo,7
grave_of_the_fireflies,wonder,4
grave_of_the_fireflies,word,1
grave_of_the_fireflies,work,2
grave_of_the_fireflies,working,2
grave_of_the_fireflies,worry,4
grave_of_the_fireflies,worse,4
grave_of_the_fireflies,would,8
grave_of_the_fireflies,wow,1
grave_of_the_fireflies,write,2
grave_of_the_fireflies,writing,1
grave_of_the_fireflies,yeah,1
grave_of_the_fireflies,yeahy,1
grave_of_the_fireflies,yen,3
grave_of_the_fireflies,yes,21
grave_of_the_fireflies,yet,2
grave_of_the_fireflies,yoko,1
grave_of_the_fireflies,you,157
grave_of_the_fireflies,young,1
grave_of_the_fireflies,younger,1
grave_of_the_fireflies,your,27
grave_of_the_fireflies,yup,4
grave_of_the_fireflies,zo,2
grave_of_the_fireflies,zohsui,1
grave_of_the_fireflies,zosui,2
howls_moving_castle,a,152
howls_moving_castle,able,2
howls_moving_castle,about,14
howls_moving_castle,absence,1
howls_moving_castle,absolutely,1
howls_moving_castle,academy,1
howls_moving_castle,act,2
howls_moving_castle,acting,1
howls_moving_castle,actually,4
howls_moving_castle,added,2
howls_moving_castle,addition,1
howls_moving_castle,adore,1
howls_moving_castle,advanced,1
howls_moving_castle,afford,1
howls_moving_castle,afraid,9
howls_moving_castle,after,4
howls_moving_castle,afternoon,1
howls_moving_castle,again,9
howls_moving_castle,against,1
howls_moving_castle,age,2
howls_moving_castle,ages,1
howls_moving_castle,ah,112
howls_moving_castle,ahahahaha,1
howls_moving_castle,ahh,54
howls_moving_castle,ahhh,17
howls_moving_castle,ahhhh,1
howls_moving_castle,aid,1
howls_moving_castle,air,2
howls_moving_castle,airship,1
howls_moving_castle,alarmed,1
howls_moving_castle,aliases,1
howls_moving_castle,alive,5
howls_moving_castle,all,53
howls_moving_castle,allow,1
howls_moving_castle,almost,3
howls_moving_castle,alone,3
howls_moving_castle,already,2
howls_moving_castle,always,4
howls_moving_castle,am,16
howls_moving_castle,an,9
howls_moving_castle,ancient,1
howls_moving_castle,and,64
howls_moving_castle,angry,1
howls_moving_castle,another,4
howls_moving_castle,any,5
howls_moving_castle,anybody,1
howls_moving_castle,anymore,2
howls_moving_castle,anyone,1
howls_moving_castle,anything,2
howls_moving_castle,anyway,3
howls_moving_castle,appetit,2
howls_moving_castle,appreciate,1
howls_moving_castle,apprentice,1
howls_moving_castle,apprenticeship,1
howls_moving_castle,are,57
howls_moving_castle,aren,2
howls_moving_castle,around,3
howls_moving_castle,as,12
howls_moving_castle,ashes,1
howls_moving_castle,asked,1
howls_moving_castle,asking,1
howls_moving_castle,assistance,1
howls_moving_castle,at,27
howls_moving_castle,attached,1
howls_moving_castle,attacked,1
howls_moving_castle,away,14
howls_moving_castle,baby,1
howls_moving_castle,back,29
howls_moving_castle,backs,1
howls_moving_castle,bacon,3
howls_moving_castle,bad,10
howls_moving_castle,badly,1
howls_moving_castle,bakery,1
howls_moving_castle,balcony,1
howls_moving_castle,banished,1
howls_moving_castle,barely,2
howls_moving_castle,bargain,1
howls_moving_castle,bath,1
howls_moving_castle,bathroom,2
howls_moving_castle,battle,2
howls_moving_castle,battleship,3
howls_moving_castle,be,45
howls_moving_castle,bear,1
howls_moving_castle,beat,1
howls_moving_castle,beautiful,8
howls_moving_castle,because,1
howls_moving_castle,become,2
howls_moving_castle,bed,2
howls_moving_castle,bedroom,1
howls_moving_castle,been,13
howls_moving_castle,before,9
howls_moving_castle,behind,2
howls_moving_castle,being,6
howls_moving_castle,believe,3
howls_moving_castle,believes,1
howls_moving_castle,belong,1
howls_moving_castle,belongs,1
howls_moving_castle,below,1
howls_moving_castle,best,4
howls_moving_castle,bet,2
howls_moving_castle,better,13
howls_moving_castle,beyond,1
howls_moving_castle,big,7
howls_moving_castle,bird,1
howls_moving_castle,bit,3
howls_moving_castle,bite,1
howls_moving_castle,black,1
howls_moving_castle,blaming,1
howls_moving_castle,blasted,1
howls_moving_castle,blaze,1
howls_moving_castle,blegh,7
howls_moving_castle,blind,1
howls_moving_castle,blob,1
howls_moving_castle,blows,1
howls_moving_castle,blugh,1
howls_moving_castle,bluh,1
howls_moving_castle,body,1
howls_moving_castle,bomb,1
howls_moving_castle,bombed,1
howls_moving_castle,bombs,6
howls_moving_castle,bon,2
howls_moving_castle,bone,1
howls_moving_castle,border,1
howls_moving_castle,both,3
howls_moving_castle,bothering,1
howls_moving_castle,boy,2
howls_moving_castle,branch,1
howls_moving_castle,bread,1
howls_moving_castle,break,13
howls_moving_castle,breakfast,4
howls_moving_castle,breaking,1
howls_moving_castle,breaks,1
howls_moving_castle,brightest,1
howls_moving_castle,bring,1
howls_moving_castle,brought,1
howls_moving_castle,bucket,2
howls_moving_castle,bug,1
howls_moving_castle,bugs,1
howls_moving_castle,bullied,1
howls_moving_castle,burden,1
howls_moving_castle,burn,2
howls_moving_castle,burning,1
howls_moving_castle,burns,1
howls_moving_castle,business,1
howls_moving_castle,but,29
howls_moving_castle,buy,1
howls_moving_castle,by,13
howls_moving_castle,bye,4
howls_moving_castle,cabin,1
howls_moving_castle,cal,1
howls_moving_castle,calcfier,1
howls_moving_castle,calcifer,32
howls_moving_castle,call,2
howls_moving_castle,called,1
howls_moving_castle,calling,2
howls_moving_castle,calm,4
howls_moving_castle,can,61
howls_moving_castle,cane,1
howls_moving_castle,car,1
howls_moving_castle,care,5
howls_moving_castle,cared,1
howls_moving_castle,careful,1
howls_moving_castle,carried,2
howls_moving_castle,casting,1
howls_moving_castle,castle,16
howls_moving_castle,catch,1
howls_moving_castle,catching,1
howls_moving_castle,caught,1
howls_moving_castle,cause,3
howls_moving_castle,certain,1
howls_moving_castle,chair,1
howls_moving_castle,chance,2
howls_moving_castle,change,2
howls_moving_castle,charm,1
howls_moving_castle,chat,1
howls_moving_castle,check,1
howls_moving_castle,checked,1
howls_moving_castle,chest,1
howls_moving_castle,child,3
howls_moving_castle,childhood,1
howls_moving_castle,chim,1
howls_moving_castle,chimney,1
howls_moving_castle,chocolate,1
howls_moving_castle,cigar,1
howls_moving_castle,circumstances,1
howls_moving_castle,cities,1
howls_moving_castle,citizens,1
howls_moving_castle,city,1
howls_moving_castle,civilian,1
howls_moving_castle,clean,2
howls_moving_castle,cleaned,1
howls_moving_castle,cleaning,6
howls_moving_castle,cleans,1
howls_moving_castle,climb,1
howls_moving_castle,clobbered,1
howls_moving_castle,close,1
howls_moving_castle,closed,4
howls_moving_castle,clothes,2
howls_moving_castle,coast,2
howls_moving_castle,cold,5
howls_moving_castle,collapse,2
howls_moving_castle,color,2
howls_moving_castle,come,30
howls_moving_castle,comfortable,1
howls_moving_castle,coming,8
howls_moving_castle,complete,1
howls_moving_castle,completely,2
howls_moving_castle,concerned,1
howls_moving_castle,confidential,1
howls_moving_castle,consumed,1
howls_moving_castle,continue,2
howls_moving_castle,cook,2
howls_moving_castle,cookies,1
howls_moving_castle,cooking,1
howls_moving_castle,cottage,1
howls_moving_castle,could,8
howls_moving_castle,couldn,1
howls_moving_castle,count,1
howls_moving_castle,courage,1
howls_moving_castle,course,4
howls_moving_castle,courtyard,1
howls_moving_castle,coward,2
howls_moving_castle,cowardly,2
howls_moving_castle,crack,1
howls_moving_castle,crash,1
howls_moving_castle,crashlanded,1
howls_moving_castle,crazy,4
howls_moving_castle,crow,1
howls_moving_castle,crying,1
howls_moving_castle,cunning,1
howls_moving_castle,curse,5
howls_moving_castle,curses,1
howls_moving_castle,curtain,1
howls_moving_castle,customer,1
howls_moving_castle,customers,2
howls_moving_castle,cut,4
howls_moving_castle,cute,2
howls_moving_castle,d,21
howls_moving_castle,damp,5
howls_moving_castle,dangerous,3
howls_moving_castle,dark,1
howls_moving_castle,darkness,1
howls_moving_castle,daughter,1
howls_moving_castle,day,7
howls_moving_castle,days,1
howls_moving_castle,dead,2
howls_moving_castle,deal,2
howls_moving_castle,dear,6
howls_moving_castle,decided,1
howls_moving_castle,defence,1
howls_moving_castle,delightful,1
howls_moving_castle,demon,12
howls_moving_castle,demons,1
howls_moving_castle,deny,2
howls_moving_castle,details,1
howls_moving_castle,dial,1
howls_moving_castle,did,12
howls_moving_castle,didn,6
howls_moving_castle,die,2
howls_moving_castle,dies,1
howls_moving_castle,difference,1
howls_moving_castle,difficult,1
howls_moving_castle,dirty,2
howls_moving_castle,disguise,3
howls_moving_castle,disguised,2
howls_moving_castle,disgusted,1
howls_moving_castle,disreputable,1
howls_moving_castle,distract,1
howls_moving_castle,do,50
howls_moving_castle,does,6
howls_moving_castle,doesn,5
howls_moving_castle,dog,5
howls_moving_castle,doggie,2
howls_moving_castle,doing,13
howls_moving_castle,don,55
howls_moving_castle,done,7
howls_moving_castle,door,7
howls_moving_castle,dopey,1
howls_moving_castle,double,1
howls_moving_castle,down,9
howls_moving_castle,downstairs,1
howls_moving_castle,drama,1
howls_moving_castle,draw,1
howls_moving_castle,dream,3
howls_moving_castle,dress,1
howls_moving_castle,drink,1
howls_moving_castle,dripped,1
howls_moving_castle,dropped,1
howls_moving_castle,drown,2
howls_moving_castle,drowning,1
howls_moving_castle,dry,1
howls_moving_castle,dumb,1
howls_moving_castle,dump,2
howls_moving_castle,dumped,2
howls_moving_castle,dust,1
howls_moving_castle,duty,1
howls_moving_castle,dye,1
howls_moving_castle,earlier,1
howls_moving_castle,early,1
howls_moving_castle,earth,3
howls_moving_castle,easily,2
howls_moving_castle,easy,1
howls_moving_castle,eat,3
howls_moving_castle,eaten,1
howls_moving_castle,eats,1
howls_moving_castle,eclairs,1
howls_moving_castle,eggs,2
howls_moving_castle,eh,1
howls_moving_castle,ehh,1
howls_moving_castle,eldest,1
howls_moving_castle,eloquent,1
howls_moving_castle,else,5
howls_moving_castle,em,1
howls_moving_castle,empty,1
howls_moving_castle,end,3
howls_moving_castle,enemy,4
howls_moving_castle,energy,2
howls_moving_castle,enjoy,1
howls_moving_castle,enough,9
howls_moving_castle,entered,1
howls_moving_castle,entire,1
howls_moving_castle,entirely,1
howls_moving_castle,envy,1
howls_moving_castle,errand,1
howls_moving_castle,escort,2
howls_moving_castle,evaded,1
howls_moving_castle,even,6
howls_moving_castle,evening,1
howls_moving_castle,ever,10
howls_moving_castle,everybody,1
howls_moving_castle,everyone,3
howls_moving_castle,everywhere,4
howls_moving_castle,exactly,1
howls_moving_castle,exciting,1
howls_moving_castle,excuse,3
howls_moving_castle,expecting,1
howls_moving_castle,extremely,2
howls_moving_castle,eye,1
howls_moving_castle,eyes,2
howls_moving_castle,face,5
howls_moving_castle,fall,4
howls_moving_castle,fallen,1
howls_moving_castle,falling,4
howls_moving_castle,familiar,2
howls_moving_castle,family,5
howls_moving_castle,fantastic,1
howls_moving_castle,far,4
howls_moving_castle,farewell,1
howls_moving_castle,farther,1
howls_moving_castle,faster,1
howls_moving_castle,fat,1
howls_moving_castle,father,2
howls_moving_castle,fatter,1
howls_moving_castle,fault,1
howls_moving_castle,favor,2
howls_moving_castle,favorite,1
howls_moving_castle,fed,1
howls_moving_castle,feed,1
howls_moving_castle,feel,5
howls_moving_castle,feeling,2
howls_moving_castle,fell,1
howls_moving_castle,felt,1
howls_moving_castle,field,1
howls_moving_castle,fifty,1
howls_moving_castle,fight,1
howls_moving_castle,figure,2
howls_moving_castle,filthy,1
howls_moving_castle,finally,4
howls_moving_castle,find,9
howls_moving_castle,fine,11
howls_moving_castle,finish,2
howls_moving_castle,fire,16
howls_moving_castle,fires,1
howls_moving_castle,firewood,1
howls_moving_castle,firstclass,1
howls_moving_castle,fish,2
howls_moving_castle,five,1
howls_moving_castle,fix,1
howls_moving_castle,flag,1
howls_moving_castle,flamboyant,1
howls_moving_castle,flames,1
howls_moving_castle,floated,2
howls_moving_castle,flower,1
howls_moving_castle,flowers,2
howls_moving_castle,fluttering,1
howls_moving_castle,fly,3
howls_moving_castle,flyers,1
howls_moving_castle,flying,1
howls_moving_castle,fog,1
howls_moving_castle,follow,2
howls_moving_castle,followed,1
howls_moving_castle,following,3
howls_moving_castle,foot,1
howls_moving_castle,for,43
howls_moving_castle,forbidden,1
howls_moving_castle,force,1
howls_moving_castle,forgive,2
howls_moving_castle,forgot,2
howls_moving_castle,forgotten,1
howls_moving_castle,forward,2
howls_moving_castle,found,4
howls_moving_castle,freaking,1
howls_moving_castle,free,3
howls_moving_castle,fresh,1
howls_moving_castle,friend,1
howls_moving_castle,friends,2
howls_moving_castle,frightens,1
howls_moving_castle,from,16
howls_moving_castle,front,2
howls_moving_castle,fufu,1
howls_moving_castle,fufufu,1
howls_moving_castle,fufufufu,1
howls_moving_castle,fun,2
howls_moving_castle,future,1
howls_moving_castle,gaining,1
howls_moving_castle,game,1
howls_moving_castle,garden,1
howls_moving_castle,gave,3
howls_moving_castle,gentle,1
howls_moving_castle,get,38
howls_moving_castle,gets,1
howls_moving_castle,getting,5
howls_moving_castle,ghastly,1
howls_moving_castle,gift,1
howls_moving_castle,gifted,1
howls_moving_castle,girl,4
howls_moving_castle,girls,3
howls_moving_castle,give,13
howls_moving_castle,giving,1
howls_moving_castle,glad,2
howls_moving_castle,glass,1
howls_moving_castle,glowing,1
howls_moving_castle,go,37
howls_moving_castle,godforsaken,1
howls_moving_castle,going,35
howls_moving_castle,gon,8
howls_moving_castle,gone,7
howls_moving_castle,good,29
howls_moving_castle,goodness,2
howls_moving_castle,gorgeous,2
howls_moving_castle,got,26
howls_moving_castle,gotten,1
howls_moving_castle,grandma,5
howls_moving_castle,granny,2
howls_moving_castle,great,7
howls_moving_castle,greed,1
howls_moving_castle,gross,1
howls_moving_castle,grow,1
howls_moving_castle,growing,1
howls_moving_castle,guarantee,1
howls_moving_castle,guard,1
howls_moving_castle,guess,2
howls_moving_castle,guest,1
howls_moving_castle,guide,1
howls_moving_castle,gunpowder,1
howls_moving_castle,guys,3
howls_moving_castle,haa,9
howls_moving_castle,hack,1
howls_moving_castle,had,7
howls_moving_castle,hah,1
howls_moving_castle,haha,2
howls_moving_castle,hahaha,5
howls_moving_castle,hahahaha,8
howls_moving_castle,hair,3
howls_moving_castle,hand,4
howls_moving_castle,handing,1
howls_moving_castle,handled,1
howls_moving_castle,hands,1
howls_moving_castle,handsome,1
howls_moving_castle,hang,2
howls_moving_castle,happen,3
howls_moving_castle,happened,5
howls_moving_castle,happening,1
howls_moving_castle,happy,1
howls_moving_castle,harbor,2
howls_moving_castle,hard,6
howls_moving_castle,hardly,1
howls_moving_castle,has,1
howls_moving_castle,hasn,1
howls_moving_castle,hat,8
howls_moving_castle,hate,2
howls_moving_castle,hated,1
howls_moving_castle,hats,1
howls_moving_castle,have,50
howls_moving_castle,haven,1
howls_moving_castle,he,54
howls_moving_castle,head,9
howls_moving_castle,headed,2
howls_moving_castle,heads,1
howls_moving_castle,hear,3
howls_moving_castle,heard,1
howls_moving_castle,heart,19
howls_moving_castle,hearth,1
howls_moving_castle,heartless,2
howls_moving_castle,hearts,2
howls_moving_castle,hearttoheart,1
howls_moving_castle,heaven,1
howls_moving_castle,heavy,2
howls_moving_castle,heen,5
howls_moving_castle,heh,1
howls_moving_castle,hehe,1
howls_moving_castle,hehehe,3
howls_moving_castle,hello,4
howls_moving_castle,help,28
howls_moving_castle,henchmen,6
howls_moving_castle,her,23
howls_moving_castle,here,54
howls_moving_castle,herself,1
howls_moving_castle,hey,17
howls_moving_castle,hhurry,1
howls_moving_castle,hi,2
howls_moving_castle,hidden,2
howls_moving_castle,hide,2
howls_moving_castle,hideaway,1
howls_moving_castle,hideous,1
howls_moving_castle,hiding,1
howls_moving_castle,him,21
howls_moving_castle,himself,2
howls_moving_castle,hired,1
howls_moving_castle,his,28
howls_moving_castle,hm,12
howls_moving_castle,hmm,9
howls_moving_castle,hmph,4
howls_moving_castle,hold,5
howls_moving_castle,home,9
howls_moving_castle,homeland,1
howls_moving_castle,homes,1
howls_moving_castle,hometown,1
howls_moving_castle,honest,1
howls_moving_castle,honor,1
howls_moving_castle,honored,1
howls_moving_castle,hop,1
howls_moving_castle,hope,4
howls_moving_castle,hot,6
howls_moving_castle,house,4
howls_moving_castle,how,27
howls_moving_castle,howl,107
howls_moving_castle,howls,1
howls_moving_castle,huff,81
howls_moving_castle,huge,2
howls_moving_castle,huh,14
howls_moving_castle,human,2
howls_moving_castle,humans,1
howls_moving_castle,hunt,1
howls_moving_castle,hunting,1
howls_moving_castle,hup,1
howls_moving_castle,hurry,9
howls_moving_castle,hurt,1
howls_moving_castle,husband,2
howls_moving_castle,i,349
howls_moving_castle,idiot,1
howls_moving_castle,idiotic,1
howls_moving_castle,idiots,1
howls_moving_castle,if,36
howls_moving_castle,ignore,1
howls_moving_castle,iit,2
howls_moving_castle,imagine,1
howls_moving_castle,immediately,1
howls_moving_castle,important,1
howls_moving_castle,impossible,1
howls_moving_castle,impressed,1
howls_moving_castle,in,70
howls_moving_castle,incredible,2
howls_moving_castle,inform,2
howls_moving_castle,information,1
howls_moving_castle,inside,4
howls_moving_castle,insist,1
howls_moving_castle,instead,3
howls_moving_castle,intentions,1
howls_moving_castle,into,5
howls_moving_castle,invisibility,1
howls_moving_castle,invitation,5
howls_moving_castle,invited,2
howls_moving_castle,involved,1
howls_moving_castle,is,69
howls_moving_castle,isn,9
howls_moving_castle,it,144
howls_moving_castle,jenkins,4
howls_moving_castle,job,2
howls_moving_castle,joining,1
howls_moving_castle,just,49
howls_moving_castle,keep,13
howls_moving_castle,keeps,4
howls_moving_castle,kept,1
howls_moving_castle,kettle,2
howls_moving_castle,kidding,1
howls_moving_castle,killed,1
howls_moving_castle,killing,1
howls_moving_castle,kind,8
howls_moving_castle,kinda,1
howls_moving_castle,king,12
howls_moving_castle,kingdom,3
howls_moving_castle,kingsbury,2
howls_moving_castle,kiss,1
howls_moving_castle,knew,1
howls_moving_castle,know,24
howls_moving_castle,knowing,1
howls_moving_castle,knows,1
howls_moving_castle,lady,24
howls_moving_castle,lake,1
howls_moving_castle,lalalala,1
howls_moving_castle,land,1
howls_moving_castle,landed,1
howls_moving_castle,landlady,1
howls_moving_castle,last,4
howls_moving_castle,late,4
howls_moving_castle,later,4
howls_moving_castle,laundry,2
howls_moving_castle,lazy,1
howls_moving_castle,lead,3
howls_moving_castle,least,4
howls_moving_castle,leave,7
howls_moving_castle,leaving,2
howls_moving_castle,led,1
howls_moving_castle,left,1
howls_moving_castle,legs,2
howls_moving_castle,lem,1
howls_moving_castle,lend,1
howls_moving_castle,let,22
howls_moving_castle,lettie,5
howls_moving_castle,lettieshaped,1
howls_moving_castle,lies,2
howls_moving_castle,life,5
howls_moving_castle,light,1
howls_moving_castle,like,45
howls_moving_castle,likes,3
howls_moving_castle,liking,1
howls_moving_castle,line,1
howls_moving_castle,listen,1
howls_moving_castle,listening,1
howls_moving_castle,little,9
howls_moving_castle,live,6
howls_moving_castle,living,2
howls_moving_castle,ll,31
howls_moving_castle,locked,1
howls_moving_castle,long,5
howls_moving_castle,longer,2
howls_moving_castle,look,27
howls_moving_castle,looked,1
howls_moving_castle,looking,5
howls_moving_castle,looks,13
howls_moving_castle,lose,3
howls_moving_castle,lost,1
howls_moving_castle,lot,2
howls_moving_castle,love,15
howls_moving_castle,luck,2
howls_moving_castle,lucky,1
howls_moving_castle,lure,1
howls_moving_castle,m,85
howls_moving_castle,ma,9
howls_moving_castle,madam,10
howls_moving_castle,made,1
howls_moving_castle,magic,11
howls_moving_castle,magnificent,1
howls_moving_castle,majesty,7
howls_moving_castle,make,15
howls_moving_castle,man,4
howls_moving_castle,manages,1
howls_moving_castle,manners,2
howls_moving_castle,many,1
howls_moving_castle,mark,2
howls_moving_castle,markets,1
howls_moving_castle,markl,17
howls_moving_castle,marks,1
howls_moving_castle,married,1
howls_moving_castle,martha,1
howls_moving_castle,master,10
howls_moving_castle,matter,2
howls_moving_castle,may,3
howls_moving_castle,maybe,7
howls_moving_castle,mayor,1
howls_moving_castle,me,99
howls_moving_castle,meal,1
howls_moving_castle,mean,5
howls_moving_castle,meant,1
howls_moving_castle,meet,2
howls_moving_castle,meeting,1
howls_moving_castle,men,2
howls_moving_castle,mess,2
howls_moving_castle,messed,1
howls_moving_castle,messengers,1
howls_moving_castle,middle,1
howls_moving_castle,might,1
howls_moving_castle,miles,1
howls_moving_castle,milk,2
howls_moving_castle,mind,5
howls_moving_castle,mine,5
howls_moving_castle,minister,2
howls_moving_castle,minute,1
howls_moving_castle,minutes,1
howls_moving_castle,missed,4
howls_moving_castle,missing,2
howls_moving_castle,mm,31
howls_moving_castle,mmarkl,1
howls_moving_castle,mmhm,4
howls_moving_castle,mmm,28
howls_moving_castle,mmmm,2
howls_moving_castle,mom,1
howls_moving_castle,moment,1
howls_moving_castle,monster,2
howls_moving_castle,monsters,1
howls_moving_castle,mop,1
howls_moving_castle,more,10
howls_moving_castle,morning,5
howls_moving_castle,most,2
howls_moving_castle,mother,10
howls_moving_castle,move,8
howls_moving_castle,moved,2
howls_moving_castle,moving,7
howls_moving_castle,mr,2
howls_moving_castle,mrs,5
howls_moving_castle,much,5
howls_moving_castle,murderers,1
howls_moving_castle,must,7
howls_moving_castle,my,54
howls_moving_castle,myself,2
howls_moving_castle,na,8
howls_moving_castle,name,4
howls_moving_castle,named,1
howls_moving_castle,nasty,1
howls_moving_castle,natural,2
howls_moving_castle,nearby,1
howls_moving_castle,neck,1
howls_moving_castle,need,12
howls_moving_castle,needs,2
howls_moving_castle,neighboring,1
howls_moving_castle,never,14
howls_moving_castle,new,7
howls_moving_castle,newspaper,1
howls_moving_castle,ngh,26
howls_moving_castle,nice,10
howls_moving_castle,night,3
howls_moving_castle,ninetyyearold,1
howls_moving_castle,nnno,1
howls_moving_castle,no,38
howls_moving_castle,nobody,1
howls_moving_castle,normal,1
howls_moving_castle,north,1
howls_moving_castle,northern,1
howls_moving_castle,nose,1
howls_moving_castle,not,40
howls_moving_castle,note,1
howls_moving_castle,nothing,5
howls_moving_castle,notice,2
howls_moving_castle,now,46
howls_moving_castle,nowhere,1
howls_moving_castle,nuts,1
howls_moving_castle,o,1
howls_moving_castle,oath,2
howls_moving_castle,obedient,1
howls_moving_castle,obeys,1
howls_moving_castle,obviously,1
howls_moving_castle,ocean,1
howls_moving_castle,of,73
howls_moving_castle,off,8
howls_moving_castle,offer,1
howls_moving_castle,offering,1
howls_moving_castle,office,1
howls_moving_castle,oh,121
howls_moving_castle,ohh,45
howls_moving_castle,ohhh,3
howls_moving_castle,ohohoho,1
howls_moving_castle,okay,22
howls_moving_castle,old,14
howls_moving_castle,older,1
howls_moving_castle,on,66
howls_moving_castle,once,6
howls_moving_castle,one,17
howls_moving_castle,only,7
howls_moving_castle,onto,1
howls_moving_castle,ooh,2
howls_moving_castle,open,5
howls_moving_castle,or,7
howls_moving_castle,ordered,1
howls_moving_castle,orders,1
howls_moving_castle,organized,1
howls_moving_castle,our,14
howls_moving_castle,ours,2
howls_moving_castle,out,28
howls_moving_castle,outbursts,1
howls_moving_castle,outside,3
howls_moving_castle,outwit,1
howls_moving_castle,over,7
howls_moving_castle,ow,2
howls_moving_castle,owe,1
howls_moving_castle,own,5
howls_moving_castle,pain,1
howls_moving_castle,palace,8
howls_moving_castle,panicking,1
howls_moving_castle,paper,1
howls_moving_castle,part,2
howls_moving_castle,pay,1
howls_moving_castle,peaceful,1
howls_moving_castle,peeping,1
howls_moving_castle,pendragon,11
howls_moving_castle,people,2
howls_moving_castle,perfect,2
howls_moving_castle,pft,1
howls_moving_castle,phew,1
howls_moving_castle,pick,1
howls_moving_castle,picture,1
howls_moving_castle,piece,1
howls_moving_castle,pigeon,1
howls_moving_castle,pilot,1
howls_moving_castle,place,8
howls_moving_castle,plan,1
howls_moving_castle,plane,2
howls_moving_castle,planes,1
howls_moving_castle,please,25
howls_moving_castle,pleased,1
howls_moving_castle,pleasure,1
howls_moving_castle,pleasures,1
howls_moving_castle,plpl,1
howls_moving_castle,plucky,1
howls_moving_castle,pocket,1
howls_moving_castle,point,2
howls_moving_castle,pointless,1
howls_moving_castle,pole,2
howls_moving_castle,portal,1
howls_moving_castle,portals,1
howls_moving_castle,porthaven,2
howls_moving_castle,possessed,1
howls_moving_castle,potatoes,1
howls_moving_castle,potion,1
howls_moving_castle,potions,1
howls_moving_castle,poured,1
howls_moving_castle,powder,1
howls_moving_castle,powerful,3
howls_moving_castle,powers,5
howls_moving_castle,practicing,1
howls_moving_castle,preferred,1
howls_moving_castle,present,1
howls_moving_castle,pretty,8
howls_moving_castle,prey,1
howls_moving_castle,preys,1
howls_moving_castle,prime,1
howls_moving_castle,prince,3
howls_moving_castle,private,1
howls_moving_castle,probably,1
howls_moving_castle,problem,2
howls_moving_castle,problems,1
howls_moving_castle,prohibited,1
howls_moving_castle,promise,2
howls_moving_castle,promises,1
howls_moving_castle,propaganda,1
howls_moving_castle,protect,3
howls_moving_castle,protecting,1
howls_moving_castle,prowl,1
howls_moving_castle,pull,1
howls_moving_castle,pulling,1
howls_moving_castle,pulp,1
howls_moving_castle,purpose,1
howls_moving_castle,pursue,1
howls_moving_castle,put,11
howls_moving_castle,quick,5
howls_moving_castle,quiet,2
howls_moving_castle,quit,4
howls_moving_castle,quite,4
howls_moving_castle,rage,1
howls_moving_castle,raid,2
howls_moving_castle,rain,4
howls_moving_castle,rampage,1
howls_moving_castle,ran,1
howls_moving_castle,rate,1
howls_moving_castle,rather,1
howls_moving_castle,re,72
howls_moving_castle,read,2
howls_moving_castle,ready,6
howls_moving_castle,real,1
howls_moving_castle,realize,1
howls_moving_castle,realized,2
howls_moving_castle,really,11
howls_moving_castle,reasons,1
howls_moving_castle,recall,1
howls_moving_castle,received,1
howls_moving_castle,recognize,1
howls_moving_castle,refuse,2
howls_moving_castle,regards,1
howls_moving_castle,regret,1
howls_moving_castle,remember,2
howls_moving_castle,remembered,1
howls_moving_castle,replace,1
howls_moving_castle,report,6
howls_moving_castle,reported,1
howls_moving_castle,reports,1
howls_moving_castle,repulsive,1
howls_moving_castle,required,1
howls_moving_castle,requires,1
howls_moving_castle,rescued,1
howls_moving_castle,residence,1
howls_moving_castle,rest,4
howls_moving_castle,restored,1
howls_moving_castle,return,3
howls_moving_castle,returned,1
howls_moving_castle,rich,1
howls_moving_castle,rid,1
howls_moving_castle,right,33
howls_moving_castle,ring,1
howls_moving_castle,room,3
howls_moving_castle,rooms,1
howls_moving_castle,royal,3
howls_moving_castle,rude,1
howls_moving_castle,ruined,4
howls_moving_castle,run,5
howls_moving_castle,running,4
howls_moving_castle,s,219
howls_moving_castle,sabotaged,1
howls_moving_castle,safe,1
howls_moving_castle,said,5
howls_moving_castle,sake,1
howls_moving_castle,save,1
howls_moving_castle,saved,2
howls_moving_castle,saw,2
howls_moving_castle,say,7
howls_moving_castle,saying,1
howls_moving_castle,says,4
howls_moving_castle,scarecrow,3
howls_moving_castle,scared,2
howls_moving_castle,scariest,1
howls_moving_castle,scaring,1
howls_moving_castle,scary,1
howls_moving_castle,scenery,1
howls_moving_castle,scorch,1
howls_moving_castle,scorching,1
howls_moving_castle,searched,1
howls_moving_castle,seat,3
howls_moving_castle,second,2
howls_moving_castle,secret,2
howls_moving_castle,see,13
howls_moving_castle,seeing,1
howls_moving_castle,seem,3
howls_moving_castle,seemed,2
howls_moving_castle,seems,4
howls_moving_castle,seen,6
howls_moving_castle,selfish,3
howls_moving_castle,send,1
howls_moving_castle,sent,2
howls_moving_castle,serious,1
howls_moving_castle,serve,1
howls_moving_castle,setting,1
howls_moving_castle,shade,1
howls_moving_castle,shall,2
howls_moving_castle,shape,1
howls_moving_castle,shawl,2
howls_moving_castle,she,26
howls_moving_castle,shield,1
howls_moving_castle,ship,3
howls_moving_castle,ships,1
howls_moving_castle,shop,14
howls_moving_castle,should,15
howls_moving_castle,shouldn,1
howls_moving_castle,shovel,1
howls_moving_castle,show,4
howls_moving_castle,shrivelled,1
howls_moving_castle,shut,1
