term_str,PC0,PC1,PC2,PC3,PC4
airstrip,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
aiuto,-4.15980809854094e-05,-6.761407870131386e-05,-9.406067351411425e-05,-3.2373489473680835e-05,2.9094271798435593e-06
akashishi,-1.1284854417609466e-05,-1.9948278498565124e-05,-2.5163296570969357e-05,-2.0732977838028523e-05,-5.622649740133496e-06
akebono,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
akita,-4.370209987696051e-05,-7.992533490012181e-05,-0.00012615236422739128,-0.00019637699489960845,-0.00034102863413781415
al,-1.844582948760024e-05,-3.115002086890754e-05,-3.6682201726075445e-05,-2.909753446523766e-05,3.4483470514477897e-06
alabama,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
alarmed,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
aliases,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
alights,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
alike,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
alive,6.590320629319186e-05,-6.22464689109751e-05,4.9335851505697544e-05,5.303956372854283e-05,-3.456093471567357e-05
all,-0.0,-0.0,0.0,-0.0,-0.0
alley,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
alliance,-2.7732053990272493e-05,-4.5076052467541915e-05,-6.270711567607525e-05,-2.158232631578691e-05,1.939618119895741e-06
alliances,-8.23098419447839e-06,-1.4753919463583356e-05,-1.928747653232824e-05,-2.3930846652193872e-05,8.714814004110368e-06
allied,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
allies,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
allmetal,-3.171365822207293e-05,-5.430773125646761e-05,-6.958535117297409e-05,-6.119550160065321e-05,2.954625659628242e-06
allow,-1.6353830082211728e-05,-3.048455243242293e-05,1.069706101619355e-05,-2.6498768565808573e-05,-5.063221561903222e-05
allowed,-1.1942090479479229e-05,-2.195875320860438e-05,5.023094710372107e-06,-2.4874182212574327e-05,8.319633846260786e-05
allowing,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
allows,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
alloy,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
almost,4.9128958153762435e-05,-9.596613029004093e-06,4.823438480591175e-06,-9.70048424279465e-06,1.2681741212713092e-05
alone,-3.853992309614919e-05,-7.015902931297719e-05,-1.14592796225904e-05,8.727026684464596e-05,2.6481228110692552e-05
along,3.559343755443719e-05,-2.3937721938248394e-05,-3.088007891850668e-05,-9.164570968043635e-06,3.887753262116063e-05
alongside,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
alot,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
aloud,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
already,-1.7920599229617777e-05,4.535670451139884e-06,-9.905198619037808e-06,-8.347209487509144e-06,4.110583516238565e-06
alright,-1.4415834106780756e-05,-2.4977545043708163e-05,-1.631045197966503e-05,-2.9796219279578965e-05,4.7629173161853116e-05
also,-6.377617856580532e-05,3.297641396331408e-05,-6.69598631006662e-05,-3.067762064439026e-05,1.424086330932503e-06
alt,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
although,-3.889224315048903e-05,-6.86114232805599e-05,-0.00010478684557820936,4.4366023670841744e-05,-4.471016440256394e-05
altitude,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
aluminum,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
always,-1.0243956625066746e-05,5.967499654292522e-06,-3.7152196813118946e-06,3.572361435335355e-06,-7.228314284981187e-06
am,-4.632360151987686e-05,-8.970472820891566e-05,0.00011308869084970094,-4.4017196411323765e-05,-3.835355567655939e-05
amateurs,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
amazed,-1.645195722200095e-05,-2.7503631699246708e-05,-4.5788922873057e-05,6.552973531832645e-05,8.254344016471818e-06
amazing,2.349747489560284e-05,-4.553668256584451e-05,-0.00010282053725398262,0.0002472063059544306,-3.5062714950346725e-05
amazingly,-9.272507051956153e-06,-1.5663648274469597e-05,-2.0836364438358104e-05,-1.1622170010447785e-05,-1.71538711946626e-06
ambition,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
amen,-8.146620737475616e-06,-1.3748616749656426e-05,-1.8670095119593973e-05,-1.2801145038955985e-05,3.570480659636577e-06
america,0.00014405632601704766,1.6440006700770945e-05,-2.0199164029488672e-05,-1.8263932832649007e-05,8.01321078999944e-07
american,-5.485034784061489e-05,-8.893790877839068e-05,-0.00012476227181456754,-5.808029429207098e-05,9.08453618444082e-06
americans,-1.4687821465314784e-05,-2.416595794897817e-05,-3.35559475495427e-05,-3.3555015907957134e-05,6.411283609670435e-06
amida,-0.00018174108721298276,0.0005387255238184894,4.7080698832621494e-05,1.170695079625849e-05,-1.6050777041469131e-06
ammo,-1.3866026995135632e-05,-2.253802623376994e-05,-3.1353557838036204e-05,-1.0791163157892958e-05,9.698090599478194e-07
among,-1.4378395105704558e-05,-2.5488423449952763e-05,-3.430421915104508e-05,-3.877023874838562e-05,-3.243228933829243e-05
amongst,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
amount,-1.4290340742201238e-05,-2.4280128618427765e-05,-2.971217601186417e-05,-2.2579624450415918e-05,3.4013466336254386e-06
amounts,-1.2346476291718942e-05,-2.2130879195377464e-05,-2.893121479849554e-05,-3.589626997829471e-05,1.3072221006166995e-05
ample,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
an,-0.0,-0.0,0.0,-0.0,-0.0
ana,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
anchor,0.00014878628928122675,2.4092644795759662e-05,-8.374898978220175e-06,-1.2492311172424762e-05,1.011433881595231e-07
ancient,0.00012629870635477372,6.878845825505888e-06,2.9680566921865853e-06,2.5212935280210035e-05,-2.780748041346658e-05
and,-0.0,-0.0,0.0,-0.0,-0.0
angel,-1.181159360683374e-05,-2.0931990005396154e-05,-3.500304411593954e-05,0.00010106254875354475,4.220534541757421e-06
anger,-5.0220804398310125e-05,-8.75231818286297e-05,-0.00013810756194252024,-1.7306583548833638e-05,-0.00018141569561420302
angering,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
angle,-1.3866026995135632e-05,-2.253802623376994e-05,-3.1353557838036204e-05,-1.0791163157892958e-05,9.698090599478194e-07
angry,-2.557788789219279e-05,-4.7126261537523384e-05,-6.514097480564228e-06,-5.615860780985956e-05,-3.0820777268900626e-06
animal,-1.292389890656638e-05,-2.3892282527551438e-05,-4.4714720983458525e-06,-3.07807999928809e-05,6.887566278595251e-05
animals,-1.3264126360281358e-05,-2.3672650277808085e-05,-3.060952889690823e-05,-3.411186678339082e-05,7.56587653688806e-06
anisama,-2.256970883522016e-05,-3.989655699713246e-05,-5.032659314194148e-05,-4.146595567605934e-05,-1.1245299480267606e-05
anna,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
annihilate,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
annihilated,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
announced,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
another,2.0200436174875253e-06,2.999586313929922e-05,1.0760126061232229e-05,-2.0732687044087757e-05,-8.513547131049344e-06
answer,2.3111042094142512e-05,4.4307944943704286e-05,-1.2176291677347907e-05,-1.496174877060228e-06,2.0284663438086126e-05
answered,0.00011968365263737414,1.705808094065276e-05,-1.307501453424106e-05,-1.4997796427764904e-05,-1.8104796558465403e-05
answering,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
answers,-1.229721965839936e-05,-2.076668057927037e-05,-2.4454801150715392e-05,-1.93983563101572e-05,2.2988980342983678e-06
antenna,0.0005391680872013952,0.00013317508963691264,3.172936181243615e-05,9.407910530524878e-06,-1.1788226260609245e-06
anticipated,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
anxious,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
any,-0.0,-0.0,0.0,-0.0,-0.0
anybody,-2.1913157697971498e-05,-4.2762528933898134e-05,7.410144621389373e-05,-2.7542128945097823e-05,0.00014689403020723646
anyhow,-1.3002247632316925e-05,-2.150943643878329e-05,-3.000583400234611e-05,-2.991811844270648e-05,3.793703258585947e-06
anymore,2.769711489798578e-06,9.097758428662766e-06,-3.150959643366672e-06,-4.786707559651392e-05,1.9743505664324205e-05
anyone,-3.0189564041886573e-05,2.4024438844125544e-05,1.964302541843972e-06,-1.571149697527019e-05,1.693770768071848e-05
anything,-1.259963974994319e-05,-1.0143062380171418e-05,-1.1312658037134195e-05,3.580309702926539e-08,9.554920995870245e-06
anytime,-1.261957506442302e-05,-2.1353032806925732e-05,-2.6785975094971186e-05,-1.838751521855741e-05,7.28232649993869e-07
anyway,5.3187514521762596e-05,2.69829421450944e-05,3.411567954312464e-05,-2.4935228666178648e-05,-1.7877039758017162e-05
anywhere,-2.6859184470478553e-05,-4.5409657426538574e-05,-7.365430066171899e-05,9.983975340984274e-05,1.3861564234626738e-05
aoki,-1.844582948760024e-05,-3.115002086890754e-05,-3.6682201726075445e-05,-2.909753446523766e-05,3.4483470514477897e-06
aokisan,-1.844582948760024e-05,-3.115002086890754e-05,-3.6682201726075445e-05,-2.909753446523766e-05,3.4483470514477897e-06
apart,-1.4162692288213208e-05,-2.4354579446658347e-05,-3.2520420297041576e-05,-2.4740393097121853e-05,-1.2196547008659746e-05
apartment,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
apartments,-9.130630332000836e-06,-1.7387200173596335e-05,1.073947757633283e-05,-2.2416259775831885e-05,8.586462589062615e-05
apologize,8.22120597354481e-05,-1.5742067252610496e-05,-1.918178142030871e-05,-7.497358031497223e-05,1.220878906451614e-05
apology,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
apparently,-9.130630332000836e-06,-1.7387200173596335e-05,1.073947757633283e-05,-2.2416259775831885e-05,8.586462589062615e-05
appear,-5.105953287604e-05,0.0001142807597381505,-6.81756743642538e-06,-1.038361688799877e-05,5.831453177199017e-07
appearance,-1.2476597802210917e-05,-2.1906695660927697e-05,-3.291695817778173e-05,5.4779136070485464e-05,5.331259477828358e-06
appearances,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
appeared,-1.135545266331168e-05,-2.0148277114372526e-05,-2.5664983321136322e-05,-2.411018130190788e-05,-9.329273212125008e-07
appearing,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
appears,-8.713483589126303e-06,-1.5247693252735946e-05,-2.2730097135672824e-05,-1.9120726715321946e-05,-2.5614551140833562e-05
appetit,-2.0621838852644863e-05,-4.565212751889621e-05,0.00021759152346170134,2.92961056389998e-05,-6.33506709358464e-05
appetite,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
apple,-3.4030545544262886e-05,-5.8215696628610975e-05,-7.964840805311854e-05,6.612066777907234e-05,9.288095451152738e-06
apples,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
appointed,-6.7581566676507335e-06,-1.1735610853383372e-05,-1.2816040009494569e-05,-1.0806638821822074e-05,2.4031576465851683e-08
appointment,-1.3516313335302705e-05,-2.3471221706768873e-05,-2.5632080018991468e-05,-2.161327764364611e-05,4.806315293169928e-08
appreciate,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
apprentice,-2.5901757441136133e-05,-5.141882550232196e-05,8.566912687886685e-05,6.257925752276272e-05,0.00018112706813112528
apprenticeship,-1.0310919426322431e-05,-2.2826063759448104e-05,0.00010879576173085067,1.46480528194999e-05,-3.16753354679232e-05
approach,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
approached,-9.26081147313649e-06,-1.6652504432408434e-05,-3.465533999120327e-05,0.0001478683937888457,5.699887702503636e-06
approaching,-1.6320067335395966e-05,-2.7443281114132746e-05,-3.774244562201772e-05,-3.3362188432848416e-05,-1.441998296484442e-05
appropriate,-8.74041997539093e-06,-1.5985066980022223e-05,-2.5230472845474876e-05,-3.927539897991643e-05,-6.82057268275537e-05
approval,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
approve,-1.1524943736604696e-05,-1.981924628774399e-05,-2.844648000163353e-05,-2.157864915206438e-05,-2.8282838568851888e-05
approved,-1.0323695883313339e-05,-1.8053011835138838e-05,-2.312761003557189e-05,-2.1965479705415843e-05,1.3336255051866553e-06
approximately,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
april,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
apron,-8.267534381846967e-06,-1.6203686107325783e-05,2.4208694940973432e-05,-1.8435669289966875e-05,0.0001120928157491574
archaeology,-9.087054360649138e-05,0.0002693627619092447,2.3540349416310747e-05,5.853475398129245e-06,-8.025388520734566e-07
are,-0.0,-0.0,0.0,-0.0,-0.0
area,-2.4692952583437884e-05,-4.426175839075493e-05,-5.786242959699108e-05,-7.179253995658942e-05,2.614444201233399e-05
areas,-3.105908423559373e-05,-5.012116146759357e-05,-7.12021288666642e-05,-7.397484257712396e-05,1.844745164331906e-05
aren,-4.3394507401994436e-05,-8.770318072991188e-05,0.00020616646436304693,-5.445044591033696e-05,0.0003581434330345985
argh,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
argument,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
arguments,-6.14860982919968e-06,-1.0383340289635185e-05,-1.2227400575357696e-05,-9.6991781550786e-06,1.1494490171491839e-06
ariaroth,-4.630405736568874e-05,-8.326252216205372e-05,-0.00017327669995604014,0.0007393419689443301,2.8499438512522127e-05
arithmetic,-3.074304914599957e-05,-5.191670144817797e-05,-6.113700287679091e-05,-4.8495890775394936e-05,5.747245085746087e-06
arm,-2.48825677965091e-05,-4.4629162984217406e-05,-2.972658538774006e-05,-4.667773491647631e-05,5.789568350687852e-05
armies,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
armor,-1.1524943736604696e-05,-1.981924628774399e-05,-2.844648000163353e-05,-2.157864915206438e-05,-2.8282838568851888e-05
armorclad,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
armored,-1.2507387223325676e-05,-2.2087020450517897e-05,-4.1172413297092843e-05,9.873281265115382e-05,-2.462467237215476e-05
arms,-1.2544804621316143e-05,-2.226969161428455e-05,-3.07853983139845e-05,-3.6507438308008304e-05,-3.129275443843918e-05
army,-5.752016665424765e-05,-0.0001010682989003393,-0.0001692428426808048,0.0002783576105072548,-5.30990473631743e-05
around,-0.0,-0.0,0.0,-0.0,-0.0
aroused,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
arranged,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
arrangements,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
arrest,-6.9330134975671975e-06,-1.1269013116883966e-05,-1.567677891901671e-05,-5.395581578946012e-06,4.849045299738709e-07
arrested,-8.880580170378807e-06,-1.545036241150551e-05,-1.993801265503276e-05,-2.010334334269196e-05,3.7575847299771247e-06
arrival,-9.86302365709979e-06,-1.771813657427942e-05,-3.2663945950492066e-05,0.00010020811846052625,7.41575092667426e-06
arrive,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
arrived,-7.972679288042472e-05,0.000134986368116815,-2.2403326354745757e-05,-4.256698111981212e-05,1.711329330978754e-05
arrivederci,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
arriving,-1.1991314478701353e-05,-1.919711303963796e-05,-2.8112479443666467e-05,-3.0208678337732173e-05,7.956372495115524e-06
arrow,-1.1284854417609466e-05,-1.9948278498565124e-05,-2.5163296570969357e-05,-2.0732977838028523e-05,-5.622649740133496e-06
arrowheads,-5.642427208804733e-06,-9.974139249282562e-06,-1.2581648285484679e-05,-1.0366488919014261e-05,-2.811324870066748e-06
arrows,-1.3801047942313563e-05,-2.48728959536018e-05,-4.230000609040903e-05,5.733582677027526e-05,-3.812630375092919e-05
arsenic,-7.701796971081028e-06,-1.3302071444386119e-05,-2.118298283289703e-05,-1.3966243667949624e-05,-3.909604535379733e-05
art,-1.9186101641175452e-05,-3.335854590602729e-05,-4.2219383679801035e-05,-4.0695405880096564e-05,1.1129562740043684e-05
article,-1.2737752231038742e-05,-2.1969351305054257e-05,-3.1015245777670406e-05,-3.173642361858822e-05,-3.8858398674442e-05
articles,-4.115492097239195e-06,-7.376959731791678e-06,-9.64373826616412e-06,-1.1965423326096936e-05,4.357407002055184e-06
artisans,-1.7480839950783327e-05,-3.197013396004712e-05,-5.0460945690953974e-05,-7.855079795983947e-05,-0.00013641145365511873
artist,-1.3000819933818518e-05,-2.274592092697967e-05,-2.6010641014503037e-05,-2.4759270772887274e-05,3.2483754671594893e-06
artists,-7.928414555518232e-06,-1.3576932814116903e-05,-1.7396337793243522e-05,-1.5298875400163303e-05,7.386564149070605e-07
as,-0.0,-0.0,0.0,-0.0,-0.0
asano,-3.949699046163558e-05,-6.98189747449824e-05,-8.807153799839832e-05,-7.256542243310447e-05,-1.9679274090468528e-05
